navaja knife | forest ddpat (factory new),187.61
stattrak bowie knife | safari mesh (minimal wear),187.61
huntsman knife | ultraviolet (minimal wear),187.16
stattrak falchion knife,186.31
shadow daggers | crimson web (minimal wear),185.98
nomad knife | night stripe (minimal wear),185.92
flip knife | black laminate (well-worn),185.15
ssg 08 | sea calico (field-tested),184.7
driver gloves | lunar weave (field-tested),184.66
stattrak navaja knife | slaughter (factory new),183.9
paracord knife | night stripe (minimal wear),183.25
gut knife | crimson web (minimal wear),183.1
glock-18 | synth leaf (minimal wear),183.08
flip knife | bright water (field-tested),182.87
classic knife | case hardened (well-worn),182.63
sticker | s1mple (gold) | berlin 2019,182.54
navaja knife | doppler (factory new),182.36
paracord knife | case hardened (battle-scarred),182.12
stiletto knife | blue steel (field-tested),181.84
huntsman knife | case hardened (well-worn),181.35
sticker | fnatic (holo) | katowice 2015,180.29
flip knife | blue steel (minimal wear),180.0
aug | midnight lily (field-tested),178.82
sticker | dickstacy (gold) | berlin 2019,178.72
hand wraps | leather (field-tested),177.54
nomad knife | boreal forest (minimal wear),177.47
usp-s | target acquired (factory new),177.0
navaja knife | doppler (factory new),176.68
specialist gloves | foundation (battle-scarred),176.49
nomad knife | urban masked (minimal wear),175.85
flip knife | ultraviolet (field-tested),175.64
stattrak classic knife | night stripe (field-tested),175.22
paracord knife | blue steel (field-tested),175.22
gut knife | doppler (factory new),174.77
gut knife | black laminate (factory new),174.69
falchion knife | case hardened (minimal wear),174.39
survival knife | case hardened (well-worn),174.34
stattrak ursus knife | ultraviolet (battle-scarred),174.09
flip knife | damascus steel (field-tested),173.98
gut knife | urban masked (factory new),173.53
stiletto knife | damascus steel (field-tested),173.48
stattrak glock-18 | dragon tattoo (factory new),172.57
falchion knife | damascus steel (factory new),171.93
stattrak ursus knife | stained (minimal wear),171.89
bowie knife | damascus steel (minimal wear),171.85
flip knife | bright water (battle-scarred),171.81
gut knife | autotronic (field-tested),171.79
stattrak flip knife | rust coat (battle-scarred),171.69
falchion knife | bright water (factory new),170.97
navaja knife | fade (factory new),170.29
stattrak m4a4 | neo-noir (factory new),170.15
classic knife | boreal forest (well-worn),170.08
stattrak gut knife,169.86
flip knife | night (field-tested),169.2
gut knife | doppler (factory new),169.02
flip knife | blue steel (well-worn),169.02
gut knife | autotronic (battle-scarred),168.74
ak-47 | panthera onca (battle-scarred),168.14
stattrak ssg 08 | blood in the water (minimal wear),167.74
flip knife | stained (minimal wear),167.61
stiletto knife | blue steel (well-worn),167.35
gut knife | doppler (factory new),167.02
stiletto knife | blue steel (battle-scarred),166.84
sticker | kennys (gold) | berlin 2019,166.2
stiletto knife | stained (field-tested),166.09
